hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
11/6/2017 9:00,Brooklyn Bridge,503,261,242,cloudy,62,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/3/2018 12:00,Brooklyn Bridge,1191,579,612,partly-cloudy-day,26,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/20/2017 5:00,Brooklyn Bridge,15,9,6,partly-cloudy-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/19/2017 17:00,Brooklyn Bridge,2101,1227,874,clear-day,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/6/2017 0:00,Brooklyn Bridge,50,21,29,partly-cloudy-night,70,0.0011,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/27/2017 11:00,Brooklyn Bridge,1793,945,848,clear-day,21,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/4/2018 2:00,Brooklyn Bridge,6,1,5,partly-cloudy-night,26,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/11/2017 7:00,Brooklyn Bridge,277,142,135,clear-night,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/6/2017 7:00,Brooklyn Bridge,160,63,97,cloudy,46,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/28/2017 2:00,Brooklyn Bridge,2,1,1,clear-night,15,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/27/2018 5:00,Brooklyn Bridge,2,2,0,clear-night,32,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/17/2017 14:00,Brooklyn Bridge,1583,686,897,clear-day,47,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/16/2017 19:00,Brooklyn Bridge,429,171,258,clear-night,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/22/2017 21:00,Brooklyn Bridge,95,46,49,clear-night,38,0.004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/6/2017 14:00,Brooklyn Bridge,1587,714,873,partly-cloudy-day,65,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/19/2017 8:00,Brooklyn Bridge,402,129,273,clear-day,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/28/2017 7:00,Brooklyn Bridge,272,148,124,clear-night,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/22/2017 7:00,Brooklyn Bridge,213,133,80,clear-night,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/8/2018 4:00,Brooklyn Bridge,14,7,7,cloudy,18,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/22/2017 3:00,Brooklyn Bridge,2,0,2,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/14/2017 17:00,Brooklyn Bridge,405,212,193,clear-night,28,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/27/2018 22:00,Brooklyn Bridge,141,76,65,partly-cloudy-night,51,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/3/2017 21:00,Brooklyn Bridge,271,150,121,clear-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/26/2017 14:00,Brooklyn Bridge,1791,814,977,partly-cloudy-day,55,0.0009,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/10/2017 12:00,Brooklyn Bridge,2043,907,1136,clear-day,37,0.0195,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/12/2017 5:00,Brooklyn Bridge,7,6,1,partly-cloudy-night,58,0.004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/29/2017 5:00,Brooklyn Bridge,1,0,1,partly-cloudy-night,60,0.0061,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/24/2017 9:00,Brooklyn Bridge,497,304,193,clear-day,37,0,40.70816397,-73.9995087,Black Friday,"(40.7081639691088, -73.9995087014816)"
10/9/2017 10:00,Brooklyn Bridge,888,446,442,partly-cloudy-day,72,0.0001,40.70816397,-73.9995087,Columbus Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
10/25/2017 21:00,Brooklyn Bridge,188,90,98,clear-night,59,0.0012,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/29/2017 21:00,Brooklyn Bridge,168,131,37,clear-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/13/2017 9:00,Brooklyn Bridge,197,104,93,partly-cloudy-day,41,0.0146,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/5/2017 21:00,Brooklyn Bridge,111,57,54,partly-cloudy-night,60,0,40.70816397,-73.9995087,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
11/18/2017 21:00,Brooklyn Bridge,143,99,44,partly-cloudy-night,48,0.0065,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/1/2017 22:00,Brooklyn Bridge,144,98,46,clear-night,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/2/2017 9:00,Brooklyn Bridge,754,418,336,clear-day,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/1/2017 10:00,Brooklyn Bridge,2478,1906,572,clear-day,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/31/2017 11:00,Brooklyn Bridge,1493,825,668,clear-day,15,0,40.70816397,-73.9995087,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
12/11/2017 1:00,Brooklyn Bridge,9,6,3,cloudy,34,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/3/2018 17:00,Brooklyn Bridge,1176,504,672,clear-day,30,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/14/2017 22:00,Brooklyn Bridge,138,94,44,partly-cloudy-night,38,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/14/2017 12:00,Brooklyn Bridge,815,359,456,partly-cloudy-day,30,0.0068,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/29/2017 10:00,Brooklyn Bridge,629,366,263,partly-cloudy-day,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/9/2017 15:00,Brooklyn Bridge,652,364,288,fog,31,0.003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/7/2017 0:00,Brooklyn Bridge,26,15,11,partly-cloudy-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/17/2017 1:00,Brooklyn Bridge,7,3,4,clear-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/17/2017 0:00,Brooklyn Bridge,31,16,15,clear-night,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/3/2017 8:00,Brooklyn Bridge,390,162,228,clear-day,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/8/2017 23:00,Brooklyn Bridge,77,54,23,partly-cloudy-night,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/17/2017 9:00,Brooklyn Bridge,503,275,228,clear-day,41,0.0008,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/17/2018 15:00,Brooklyn Bridge,376,201,175,partly-cloudy-day,33,0.0031,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/20/2018 22:00,Brooklyn Bridge,124,55,69,clear-night,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/13/2017 4:00,Brooklyn Bridge,1,0,1,clear-night,21,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/24/2017 14:00,Brooklyn Bridge,2344,1030,1314,clear-day,50,0.0002,40.70816397,-73.9995087,Black Friday,"(40.7081639691088, -73.9995087014816)"
10/23/2017 5:00,Brooklyn Bridge,24,14,10,partly-cloudy-night,59,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/3/2018 4:00,Brooklyn Bridge,0,0,0,clear-night,16,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/24/2017 19:00,Brooklyn Bridge,421,167,254,partly-cloudy-night,38,0,40.70816397,-73.9995087,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
10/23/2017 22:00,Brooklyn Bridge,127,58,69,clear-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/6/2017 22:00,Brooklyn Bridge,238,100,138,clear-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/23/2018 4:00,Brooklyn Bridge,5,2,3,fog,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/30/2018 14:00,Brooklyn Bridge,510,252,258,rain,35,0.0933,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/4/2018 20:00,Brooklyn Bridge,11,10,1,rain,42,0.1516,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/12/2017 7:00,Brooklyn Bridge,140,59,81,partly-cloudy-night,44,0.0025,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/17/2017 19:00,Brooklyn Bridge,455,276,179,clear-night,35,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/21/2017 20:00,Brooklyn Bridge,514,245,269,clear-night,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/31/2017 0:00,Brooklyn Bridge,12,2,10,clear-night,19,0.0015,40.70816397,-73.9995087,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
11/18/2017 12:00,Brooklyn Bridge,1910,871,1039,clear-day,46,0.0019,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 7:00,Brooklyn Bridge,39,13,26,cloudy,39,0.0205,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/3/2017 5:00,Brooklyn Bridge,21,17,4,partly-cloudy-night,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/5/2018 12:00,Brooklyn Bridge,749,361,388,clear-day,13,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/30/2017 19:00,Brooklyn Bridge,409,178,231,clear-night,52,0.0009,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/11/2018 0:00,Brooklyn Bridge,12,7,5,partly-cloudy-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/31/2018 5:00,Brooklyn Bridge,11,4,7,clear-night,19,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 3:00,Brooklyn Bridge,5,3,2,clear-night,32,0,40.70816397,-73.9995087,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
12/29/2017 5:00,Brooklyn Bridge,2,0,2,partly-cloudy-night,11,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/10/2018 10:00,Brooklyn Bridge,412,245,167,clear-day,33,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/18/2017 0:00,Brooklyn Bridge,42,16,26,partly-cloudy-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/22/2018 0:00,Brooklyn Bridge,9,4,5,cloudy,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/20/2017 16:00,Brooklyn Bridge,2213,1207,1006,clear-day,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/21/2017 9:00,Brooklyn Bridge,535,280,255,clear-day,46,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/3/2017 22:00,Brooklyn Bridge,114,60,54,clear-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/25/2017 7:00,Brooklyn Bridge,147,69,78,clear-day,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/12/2018 4:00,Brooklyn Bridge,3,2,1,partly-cloudy-night,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/18/2018 11:00,Brooklyn Bridge,541,277,264,clear-day,27,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 8:00,Brooklyn Bridge,134,67,67,partly-cloudy-day,18,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/22/2017 12:00,Brooklyn Bridge,1043,514,529,partly-cloudy-day,50,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/30/2017 2:00,Brooklyn Bridge,10,2,8,partly-cloudy-night,58,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/19/2017 23:00,Brooklyn Bridge,150,121,29,clear-night,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/22/2017 20:00,Brooklyn Bridge,233,107,126,partly-cloudy-night,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/11/2018 11:00,Brooklyn Bridge,755,346,409,partly-cloudy-day,43,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/13/2017 9:00,Brooklyn Bridge,250,97,153,partly-cloudy-day,22,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/25/2017 22:00,Brooklyn Bridge,287,130,157,partly-cloudy-night,49,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/1/2017 3:00,Brooklyn Bridge,0,0,0,clear-night,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/8/2017 1:00,Brooklyn Bridge,4,3,1,partly-cloudy-night,39,0.0036,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/8/2017 8:00,Brooklyn Bridge,295,98,197,clear-day,33,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/16/2018 12:00,Brooklyn Bridge,527,251,276,partly-cloudy-day,33,0.0026,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/29/2018 21:00,Brooklyn Bridge,89,50,39,partly-cloudy-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/9/2017 9:00,Brooklyn Bridge,469,251,218,partly-cloudy-day,43,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/14/2017 7:00,Brooklyn Bridge,169,74,95,clear-day,34,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/21/2017 10:00,Brooklyn Bridge,752,417,335,clear-day,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/27/2018 12:00,Brooklyn Bridge,1821,885,936,clear-day,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/15/2017 4:00,Brooklyn Bridge,9,6,3,partly-cloudy-night,65,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/25/2017 2:00,Brooklyn Bridge,9,6,3,cloudy,36,0.0191,40.70816397,-73.9995087,Christmas Day,"(40.7081639691088, -73.9995087014816)"
10/23/2017 10:00,Brooklyn Bridge,1224,684,540,partly-cloudy-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/26/2017 10:00,Brooklyn Bridge,1080,591,489,partly-cloudy-day,45,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/7/2017 9:00,Brooklyn Bridge,989,655,334,partly-cloudy-day,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/29/2017 10:00,Brooklyn Bridge,1020,622,398,clear-day,15,0.0015,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/2/2017 19:00,Brooklyn Bridge,547,256,291,clear-night,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/20/2017 22:00,Brooklyn Bridge,86,48,38,clear-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/8/2017 18:00,Brooklyn Bridge,384,204,180,partly-cloudy-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/7/2018 8:00,Brooklyn Bridge,42,20,22,clear-day,4,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 18:00,Brooklyn Bridge,480,305,175,clear-night,46,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/28/2017 22:00,Brooklyn Bridge,254,124,130,partly-cloudy-night,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/16/2018 7:00,Brooklyn Bridge,81,39,42,cloudy,26,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/4/2017 13:00,Brooklyn Bridge,3130,1525,1605,clear-day,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/8/2017 6:00,Brooklyn Bridge,41,24,17,partly-cloudy-night,72,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/15/2017 15:00,Brooklyn Bridge,1193,553,640,partly-cloudy-day,48,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/17/2017 20:00,Brooklyn Bridge,236,113,123,clear-night,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/19/2017 20:00,Brooklyn Bridge,255,107,148,partly-cloudy-night,44,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/12/2017 18:00,Brooklyn Bridge,420,297,123,partly-cloudy-night,41,0.0008,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/7/2017 10:00,Brooklyn Bridge,1073,632,441,clear-day,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/8/2017 17:00,Brooklyn Bridge,2485,1241,1244,clear-day,76,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/16/2017 11:00,Brooklyn Bridge,1437,722,715,partly-cloudy-day,32,0.0026,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/1/2018 8:00,Brooklyn Bridge,58,28,30,clear-day,6,0,40.70816397,-73.9995087,New Year's Day,"(40.7081639691088, -73.9995087014816)"
1/6/2018 20:00,Brooklyn Bridge,37,23,14,clear-night,8,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/11/2017 17:00,Brooklyn Bridge,1077,450,627,clear-night,35,0.0001,40.70816397,-73.9995087,Veterans Day,"(40.7081639691088, -73.9995087014816)"
1/22/2018 11:00,Brooklyn Bridge,563,299,264,partly-cloudy-day,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/1/2018 20:00,Brooklyn Bridge,252,195,57,partly-cloudy-night,40,0.0024,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/25/2017 6:00,Brooklyn Bridge,5,2,3,partly-cloudy-night,34,0.023,40.70816397,-73.9995087,Christmas Day,"(40.7081639691088, -73.9995087014816)"
1/10/2018 8:00,Brooklyn Bridge,181,48,133,clear-day,25,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/19/2017 18:00,Brooklyn Bridge,590,358,232,clear-night,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/12/2018 19:00,Brooklyn Bridge,77,51,26,fog,57,0.0036,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/21/2017 19:00,Brooklyn Bridge,485,316,169,clear-night,50,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/16/2017 23:00,Brooklyn Bridge,63,46,17,partly-cloudy-night,43,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/24/2018 3:00,Brooklyn Bridge,1,0,1,clear-night,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/15/2018 4:00,Brooklyn Bridge,4,1,3,partly-cloudy-night,17,0,40.70816397,-73.9995087,Martin Luther King Jr. Day,"(40.7081639691088, -73.9995087014816)"
12/14/2017 6:00,Brooklyn Bridge,29,15,14,partly-cloudy-night,25,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/2/2017 18:00,Brooklyn Bridge,1659,1055,604,clear-day,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/2/2018 9:00,Brooklyn Bridge,205,98,107,clear-day,27,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/1/2018 19:00,Brooklyn Bridge,336,146,190,clear-night,16,0,40.70816397,-73.9995087,New Year's Day,"(40.7081639691088, -73.9995087014816)"
11/27/2017 23:00,Brooklyn Bridge,30,16,14,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/5/2017 16:00,Brooklyn Bridge,696,335,361,partly-cloudy-day,59,0.0027,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/2/2017 14:00,Brooklyn Bridge,2073,991,1082,partly-cloudy-day,70,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 1:00,Brooklyn Bridge,10,4,6,clear-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/30/2017 13:00,Brooklyn Bridge,1914,960,954,partly-cloudy-day,55,0.0009,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/24/2017 4:00,Brooklyn Bridge,0,0,0,clear-night,38,0,40.70816397,-73.9995087,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
11/5/2017 1:00,Brooklyn Bridge,29,19,10,partly-cloudy-night,52,0.0077,40.70816397,-73.9995087,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
10/18/2017 9:00,Brooklyn Bridge,523,270,253,clear-day,51,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/2/2017 0:00,Brooklyn Bridge,60,20,40,clear-night,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/10/2017 13:00,Brooklyn Bridge,1113,522,591,clear-day,35,0.0007,40.70816397,-73.9995087,Veterans Day observed,"(40.7081639691088, -73.9995087014816)"
11/6/2017 21:00,Brooklyn Bridge,100,51,49,partly-cloudy-night,52,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/13/2017 14:00,Brooklyn Bridge,936,394,542,partly-cloudy-day,46,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/13/2017 0:00,Brooklyn Bridge,47,29,18,clear-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/7/2017 5:00,Brooklyn Bridge,26,11,15,clear-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 18:00,Brooklyn Bridge,184,60,124,partly-cloudy-night,47,0.0026,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/20/2017 15:00,Brooklyn Bridge,1607,842,765,clear-day,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/8/2017 18:00,Brooklyn Bridge,433,210,223,partly-cloudy-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/8/2017 13:00,Brooklyn Bridge,1721,722,999,clear-day,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/20/2017 1:00,Brooklyn Bridge,19,15,4,clear-night,49,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/29/2018 6:00,Brooklyn Bridge,70,32,38,clear-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/26/2017 15:00,Brooklyn Bridge,1862,855,1007,clear-day,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/6/2017 17:00,Brooklyn Bridge,727,403,324,clear-night,41,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/27/2017 18:00,Brooklyn Bridge,580,364,216,clear-night,46,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/13/2017 13:00,Brooklyn Bridge,2016,983,1033,partly-cloudy-day,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/26/2017 18:00,Brooklyn Bridge,619,307,312,clear-night,25,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
